score;content;label
1;stupid security check, pilih hewan yang menghadap ke atas tetapi tidak ada pilihan yang menghadap ke atas sama sekali, mengulang sampai 20x lebih karena dianggap salah;negatif
5;Saya berpengalaman di bidang logistik,posisi terakhir sebagai warehouse & transport supervisor,posisi tersebut pernah saya jalani di berbagai bidang,steel,kimia,consumer good,dll,saya juga pernah bekerja sebagai SITAC di telekomunikasi di wilayah,kalimantan utara,seluruh sumatera,dan jawa.;netral
5;Aplikasi yang sangat bagus seperti fb tapi dalam fungsi lain yaitu untuk menambah koneksi pertemanan kerja dan untuk mencari pekerjaan.;positif
5;Up to date, semoga ada updaten terbaru atau dikembangkan untuk pengoptimalan LinkeIn yang lebih maksimal dan membantu para penggunannya;positif
5;Aplikasi sosmed yang bagus, bisa mempertemukan orangÂ² profesional dalam dunia kerja.;positif
5;Snagat baik dan semua postingan relevan dan mudah dalam pengaplikasian;positif
5;Bismillah.. Semoga dengan menggunakan aplikasi LinkedIn ini saya bisa mendapatkan pekerjaan yang baik dan secepatnya ðŸ™;positif
5;Bagus, selain mencari loker juga bisa cari relasi. Bisa cari referensi juga. Hanya saja beberapa teman pas aku kasih tau ttg apk ini, dia bingung cara pakainya.;positif
5;Aplikasi sangat baik untuk para pencari kerja dan para pebisnis.;positif
1;"Akun saya tiba-tiba gak bisa dibuka malah disuruh untuk verifikasi dengan persona, kenapa akun saya malah dibatasi dan saya merasa tidak melakukan apa"" di akun itu, mohon untuk diperbaiki lagi ðŸ¤§ðŸ™";negatif
5;Mantaaaappâ€¼ Sangat bagus untuk membangun jaringan professionalâ€¼ðŸ‘;positif
5;siap utk kota / kabupaten malang raya jatim indonesia;netral
1;selalu dapat informasi lowongan kerja penipuan, bahkan sampai membuat surat panggilan palsu, untung aja sy slalu cek dlu keaslian email dan surat panggilannya apa benar2 asli atau palsu di link perusahaan yang asli jadi gak sampai ketipu. hati-hati aja deh, jgn cepat tergiur dengan lowongan kerja yang ditawarkan disini. mending cari informasi lowongan kerja di link asli perusahaan asli.y aja.;negatif
1;Akun saya tidak bisa di akses. Dan pada saat login disuruh verifikasi data diri dgn tanda pengenal, tapi saat memverifikasi data tidak pernah disetujui. Itu kenapa ya?;negatif
4;Sangat membantu dalam hal nambah relasi;positif
1;Udah di suruh verifikasi make KTP, di tambah gagal terus pas proses ubah kata sandi, lalu di minta kembali verifikasi, menggunakan KTP. Apakah situs ini, akan menyalahgunakan data2 setiap orang tersebut?;negatif
1;Baru aja instal, suruh verifikasi kodenya ga muncul2, udah pake email, nomor wa, panggilan tlp, ga ada satupun kode yg muncul, gimana cara verifikasinya???;negatif
5;applikasi yg bagus untuk jaringan perkerjaan;positif
5;Sangat bermanfaat sekali aplikasi ini, untuk menjalin relasi profesional dan mencari peluang karier.;positif
5;Sangat amat membantu bisa mendapatkan informasi pekerjaan sesuai kompetensi kita .Juga bisa bertemu dengan relasi atau kolega yg suitable.;positif
5;Dear Developer LinkedIn. Untuk Aplikasi LinkedIn Sudah Sangat Bagus. Tolong Tambahkan Lagi Fitur Yang Berguna Di Aplikasi Ini â˜ºï¸;positif
5;Aplikasi yang benar-benar menambah relasi dari berbagai kalangan pekerjaan serta alumni jurusan dan info terbaru terkait lowongan kerja. Mantapp LinkedIn!;positif
5;Woo satu satu nya yang membantu dalam pertemanan di seluruh dunia .. menambah wawasan yang penuh dengan dunia dunia baru baik sejara,film,music, lagu, pendidikan dll.;positif
2;Mau login berapa kali susah sekali, saya kira jaringan saya yang jelek taunya nggak kok. Mau isi biodata selalu keluar keluar sendiri. Padahal appnya sangat membantu.;negatif
1;susah masuk, verifikasi bikin pusing;negatif
1;kapan mau masuk pasti ada gambar lampu lalu lintas kapok gua kapan mau daftar kerjaanya;negatif
5;Saya sangat senang dengan aplikasi linkedin, banyak kenalan baru dan bertemu teman teman lama dengan berbagai profesi dan karir..,dan ini saran aja..kalau bisa..jika ada postingan masalah politik dll..diluar fungsi linkedin...,jangan di posting...terima kasih...;positif
5;Tingkatkan terus performa agar lebih cepat dari biasanya ðŸ¥° makasih atas info kerja nya kak ðŸ˜;positif
5;LinkedIn sangant membantu untuk para jobseeker mencari informasi, namun ada yg saya sayangkan terkadang koneksi internet tersendat padahal koneksi internet saya bagus. Sedikit saran untuk memperbaiki koneksi yg tersendat agar diperbaiki lg. Terimakasih;netral
5;Alhamdulilah.. instal linked semua bisa di lihat dari berbagai penjuru dunia.. thanks linked sangat membantu my bisnis.. ðŸ‘ŒðŸ‘â¤;positif
1;mau log in terlalu sulit verifikasi;negatif
2;Apalah ga ada satupun yg manggil interview minimal, pdhl sebagai fresh graduate dngn lumayan bnyk pengalaman w minimal di interview;negatif
3;Aku jarang banget post di LinkedIn, tapi suka lihat-lihat profil orang lain;netral
1;"Sy mau melaporkan kpd pihak linkedin banyak lowongan pekerjaan yg palsu/penipuan sy harap linkedin bisa lebih meningkatkan keamanan mengenai akun"" lowongan palsu tsbt Salah satu kasusnya adalah RS.SILOAM yg brda di daerah Banjarmasin dgn modus penipuan dgn transfer uang utk akomodasi TRAVEL,HOTEL,TIKET PP yg akan diganti jika sdh sampai RS.PUSAT SILOAM yg brda di Bali , sy curiga & langsung mendatangi RS Tersebut ternyata mereka TIDAK membuka LOWONGAN. Smpai pagi ini sy lihat lowongan n msh aktif";negatif
3;Saya kasih bintang***karena ada msalah saya tidak bisa liat fropil dan ampload video.mohon accunt saya bisa d perbaiki;negatif
1;premium ga bisa pake AI ga bisa berguna apa apa harus bayar mahal sue banget sih aplikasinya;negatif
1;Mengapa iklan terus bermuculan bos, saya tidak suka, jadi mengganggu aktivitas saya;negatif
5;Aplikasi sangat bagus;positif
5;Linkedln sangat bagus untuk menambah relasi kita baik lokal dan internasional.;positif
5;Sangat bagus dan sangat membantu bagi profesional untuk sharing dan pencari lowongan pekerjaan yg prestis.trima kasih link.semoga di devlop trus untuk peningkatan layanan;positif
1;Apk gk jls ribet banget. Mau login aja susah, malah ada akun ke2 yang padahal aku ga pernah bikin akun ke2;negatif
1;"Apk busuk dan di browser juga busuk masa harus menunggu lama dan tidak masuk"". Malah notip mari melakukan pemeriksaan keamanan cepat berjam"" menunggu begtu terus bagusan hapus aja apk nya di browser juga di hapus aja";negatif
1;HADUH MENGHABISKAN WAKTU 3 JAM CUMA BUAT VERIFIKASI GAMBAR GAJELAS, JAWABAN UDAH BENER SEMUA MALAH SALAH, GABISA GANTI PASSWORD PULA;negatif
5;Aplikasi yang sangat membantu bagi temen2 yg sedang mencari pekerjaan dan berbagi informasi;positif
1;Reset kata sandi susah, kode verifikasi tidak muncul;negatif
2;Mau daftar pakek akun gmail sampek skarang gabisa ya ? Mohon konfirmasinya. Padahal sdh nerima sandi konfirmasi dari sms;negatif
3;3 dulu ya.. jika melihat deskripsinya tentang aplikasi ini.. saya menilai sangat bagus untuk mengembangkan usaha. Tapi saya belum membuktikannya.;netral
3;Sangat membantu untuk mendapati informasi pekerjaan Kasi bintang 3 dulu;positif
5;Sangat membantu membangun jaringan;positif
1;"Buruk sekali,ngak tau apa"" akun Lunkedln dibatasi,disuruh verivikasi,udah 2 minggu sejak verikasi akun masih dibatasi,gak dijelaskan juga spesifik alasan kenapa akun dibatasi";negatif
5;Bagus..meskipun belum pernah dapet pekerjaan dari hasil apply di Linkedin ðŸ˜Š;netral
1;"Sudah berkali"" akun saya ke banned, tdk tau kenapa, tidak bisa login, harus membuat akun baru dan tidak menyenangkan untuk twrus berganti akun dan membuat akun gmail. Tolong perbaiki tingkat keamanan dan prikritaskan kenyamanan pengguna";negatif
1;aplikasi anjing ini masa daftar malah gak bisa login kli buat aplikasi itu yg benar dong jgn asal-asalan;negatif
1;Aplikasinya aneh banget sulit diakses login, padahal udah daftar sebelumnya;negatif
3;halo, kenapa saat saya login pakai akun google ga bisa? Kemudian setelah saya coba hapus cache dan data malah ga bisa di buka. Ini kenapa ya?;negatif
5;Paling mantep untuk cari pekerjaan disini;positif
5;Aplikasi Bisnis paling tepat;positif
5;Banyak tawaran dan informasi pekerjaan yang relevan;positif
5;Assalamualaikum terima kasih atas kunjungan untuk loker;netral
5;Saya jadi mudah mendapatkan informasi soal pekerjaan, walaupun blm ada yang cocok lowongan kerja untuk sya.;positif
5;Aplikasi yang bagus sekali bisa menjalin dengan para profesional di bidangnya dan tempat mencari pekerjaan baru;positif
5;Sangat baik untuk menambah pengetahuan di berbagai dunia kerja;positif
3;LinkedIn bagus buat update CV, tapi suka bingung juga apa yang mesti ditambahin;netral
5;Awal mengenal LinkedIn sebagai media pencarian kerja global, berjalannya waktu bergerak media professional yang tergabung dan dengan pare profesinonal lokal dan global mereka membagikan ilmu, pengalaman, materi dll sehingga saya terbiasa dengan yang para professional ajarkan, thanks LinkedIn dan guru professional;positif
1;Karena ganti hp, Login capcha sampai 20x, dan login eror. Tolong admin diperbaiki bug ini.;negatif
5;namanya aplikasi pasti ada kekurangan dan kelebihan lah. tapi untuk masalah urusan kerja kita semua kembali pada yang diatas. Manusia hanya bisa berusaha, Allah yang menentukan. terima kasih. Ass Wr. Wb;positif
5;Makasih udah nyediain aplikasi seperti ini... Saya jadi mendapatkan informasi yang sangat luas yang mungkin tak pernah tersebar luas di masyarakat... Udah 9 tahun pakai aplikasi ini dan Alhamdulillah skrng udah dapat perkerjaan yang sesuai dengan spesialisasi saya... Saran buat pemula harus sabar ya, karna nggk ada yang instan dan harus selalu update untuk mencari informasi dan lowongan di aplikasi ini;positif
5;Baru mencoba.. cari kerja tapi blm ada masukan dr teman Linkedln Semoga ada info lowongan pekerjaan secepatnya;netral
5;Tidak hanya mencari pekerjaan, bisa menemukan teman lama, mencari koneksi baru, hingga membagi inspirasi;positif
5;Saya sangat membutuhkan pekerjaan daerah banyuwangi dan link ini sangat membantu untuk cari pekerjaan;positif
5;terimakasih linkedin sudah memberikan saya kesempatan mendapatkan pekerjaan 10 bulan lalu, orang2 di linkedin juga seru2 kok, dan gapernah kecewa sama aplikasi ini selama pemakaian. jd aplikasi pertama yg sering saya buka dan schroll setiap harinya;positif
1;Proses verifikasi melalui sms kenapa pengirim dari NewPalapa, VODATEK, BinaPertiwi, Yayasan PHC.;negatif
5;Bagus bngt bnyk informasi pekerjaan dll;positif
1;Suruh verifikasi dengan gambar yang tak jelas,, kenapa tidak menggunakan kode verifikasi aja langsung.. aneh... Ini mah bukan hanya orang lain yang sulit masuk, pemilik akunnya aja kesulitan... Sama aja dengan nyuruh buang akun..;negatif
2;Apasi lu kesel bgt gua, masuk harus ada puzzle yang kucing warna putih atau ga kodok warna putih yang milih liat keatas udah sejam gue otak atik puzzle itu sampe dibantuin sama pacar guaaa sampe nangis karna kesell, lu ayo maju deh sini, udah bener sekali malah dikasih puzzle teruss MUAK GUE;negatif
5;Sangat menambah wawasan;positif
3;Terlalu sering update ya, mana update nya hal yang tidak banyak berarti;negatif
5;Senang menggunakan aplikasi ini. Banyak dapat relasi, bisa berbagi informasi secara cepat. Semoga ke depan akan ada fitur fitur tambahan yg bisa menjadikan aplikasi ini semakin ia the best...;positif
5;Aplikasinya sangat bermanfaat, memperbanyak koneksi dan mempermudah pencarian kerja. ðŸ˜Š;positif
1;"Saya tidak menerima pesan teks kode verifikasi, ketika mencoba mendaftar ulang, muncul halaman ""let's do a quick security cek""";negatif
1;Apaan coba maksa kasih identitas parah;negatif
5;Terima kasih telah menjadi wadah bagi kami jobseeker dan semoga linkedin tetap profesional.;positif
5;sangat membantu, sayang nya iklan sangat menggangu;netral
1;Seelah update makin ngaco;negatif
5;Aplikasi yang bagus, bisa punya banyak teman-teman profesional dan tentunya bisa nambah wawasan juga;positif
1;"Aplikasinya sering sekali menampilkan ""Maaf terjadi kesalahan"", mohon segera diperbaiki";negatif
5;Kalo tidak bisa dibuka itu bagaimana ya min, mohon pencerahanya, dari kemaren nggak bisa dibuka aplikasinya padahal sinyal lancarðŸ™;negatif
1;Ampas anj, berapa kali aku kmu suruh verifikasi, malah ngulang2;negatif
5;Aplikasi yang sangat bagus untuk pecari kerja, maupun untuk menjalin network dengan orang lain;positif
1;Kok ga bisa di donwload sih;negatif
5;mantap untuk kalangan profesional;positif
1;Kenapa setiap Menyimpan data data selalu pengiriman gagal?;negatif
1;Aplikasi ini aneh kok aku udh 7hari gak login kok tiba-tiba akun saya louot terus saya masukin lagi eh malah suruh bikin akun lagi adeh enakkan bikin konten di Ig gak louot dan Gapang lagi Mana lagi verifikasi nya ribet banget udh kaya PLN mobil ðŸ˜¡;negatif
1;Linkedin bermasalah dan terlalu banyak menampilkan postingan tidak relevan di menu search sejak update terakhir pada 31 Nov 2023. Mohon diperbaiki!;negatif
3;Belum ada panggilan masuk jg sampai saat ini,sudah bnyk melamar pekerjaan di aplikasi ini satu pun blm ada hasil nyðŸ¤¦ðŸ»â€â™‚ï¸ðŸ¤¦ðŸ»â€â™‚ï¸. kebanyakan PT penipuan di sini;negatif
5;Aplikasi yang bermanfaat untuk mencari kerja, menambah relasi, dan wawasan mengenai pekerjaan;positif
5;Bagus jadi bisa ketemuan lewat LinkedIn Aman Nyaman... Luar biasa!!!;positif
5;Dibutuhkan untuk akuntan universal.;netral
5;Bermanfaat untuk membangun koneksi baik praktisi profesional maupun dunia kerja;positif
1;Tolong jangan buat aplikasi seberguna ini jadi sampah, susah untuk login dengan verifikasi yang tidak jelas. Website nya juga sama aja makin nyusahin. Tolong developer nya bisa cepat di fix, sudah lama banget lo masalah ini, udah banyak juga orang yang berkomentar yang sama;negatif
5;Terhubung dengan jaringan profesional, sangat menyenangkan, menambah ilmu dan lingkungan jaringan yang positif.;positif
3;LinkedIn bagus buat lihat pekerjaan, tapi kadang suka lama respon-nya;netral
5;Sesuai arahan banyak info loker disini, dan untungnya belum pernah ada trouble untuk interviewnya, cara masuk ke linknya juga lumayan mudah, kecuali saat menunggu info pemberitahuan sangat lama.;positif
5;Saya sangat suka aplikasi linkkedin.....;positif
4;Sangat membantu bagi yang sedang mencari pekerjaan, kontrak mau berakhir dan yang ingin suasana baru dalam pekerjaan. Berbagai bidang pekerjaan, lokasi dalam negeri maupun luar negeri tersedia di sini.;positif
1;Buffering-nya luar biasa. Setiap 10 detik pasti bermasalah, padahal ini premium apps huhu.;negatif
1;"Parah banget, baru daftar dan besoknya tidak bisa akses karena ""akses akun dibatasi"", udah verifikasi dgn foto ktp dan isi segala macem data tapi tetap aja gak bisa di akses. Nyesel si daftar linkedIn, mana data pribadi udah disini semua. Apa jangan"" sengaja kali ya ""akses akun dibatasi"" supaya data pribadi bisa dicuri.. Buat yang mau daftar, please pikir 2 kali, masih banyak aplikasi atau website pencari kerja yang gak ribet kaya LinkedIn.";negatif
2;hanya berlaku buat yg masih ber umur 20 th-28 .kira2 selebihnya diatas ga bisa. biasa yg umur 30 th ke atas ga dianggap kalo di indonesia. ga ke pake buat loker. beda kalo di luar negeri ga mandang kamu gemuk,pendek,umur 200 th .kalo kamu sehat,kuat ,masih hidup ya bakal ke pake;negatif
5;Sangat membantu utk smua orang baik utk pemula maupun yg berpengalaman untuk mencari dukungan maupun support atw pekerjan. Terima kasih LinkedIn.;positif
1;Saya sampai tiap hari buat akun , dinonaktifkan tanpa ada kejelasan ,benci saya saya ,mkanya saya beri bintang 1 ,sampai tidak ada perubahan tidak ada penambahan bintang terimakasih;negatif
5;Bingkai baru ini merupakan salah satu inovasi LinkedIn yang bagus dan melakukan gerak cepat atas kebutuhan penggunanya.;positif
1;Kurang bermanfaat , banyak bug nya di aplikasi ini . sudah bikin akun gabisa masuk malah disuruh main tebak2an;negatif
5;lumayan, tapi belum dapat kerjaan;netral
1;Aplikasi macam apa ini Mau log in aja susahnya minta ampun Suruh verifikasi menghadap atas. Udah bener masih salah Udah uninstal aja kagak guna;negatif
3;Sudah dua hari sy tidak bisa akses akun saya. Sudah saya update juga, tp ttp tdk bisa diakses. Padahal sebelumnya baik2 saja. Hmm;negatif
1;Kebanyakan iklan,susah ribet.;negatif
5;Di sini kita bertemu dengan banyak orang hebat.. bisa banyak belajar dari Beliau. Dapat menemukan banyak peluang kerja dr berbagai bidang..;positif
